burstCount,accX_mg,accY_mg,accZ_mg,ColorSensRed_cnt,ColorSensGreen_cnt,ColorSensBlue_cnt,ColorSensIR_cnt
105,882,-63,-472,,,,
105,598,-31,-504,,,,
105,1102,31,-724,,,,
105,756,31,-661,,,,
105,819,-31,-535,,,,
105,819,-63,-630,,,,
105,850,-63,-504,,,,
105,819,-63,-535,,,,
105,913,0,-630,,,,
105,724,0,-535,,,,
105,724,94,-724,,,,
105,882,94,-630,,,,
105,882,-31,-567,,,,
105,976,-126,-441,,,,
105,724,94,-630,,,,
105,945,31,-693,,,,
105,882,-94,-661,,,,
105,787,63,-535,,,,
105,819,94,-850,,,,
105,882,31,-472,,,,
105,913,0,-504,,,,
105,819,-31,-535,,,,
105,693,63,-567,,,,
105,756,63,-661,,,,
105,1071,-94,-567,,,,
105,724,0,-504,,,,
105,882,94,-630,,,,
105,976,31,-504,,,,
105,819,0,-567,,,,
105,882,0,-598,,,,
105,756,-31,-535,,,,
105,819,157,-630,,,,
105,913,31,-567,,,,
105,850,-31,-693,,,,
105,882,-63,-567,,,,
105,756,0,-535,,,,
105,913,63,-630,,,,
105,819,31,-535,,,,
105,724,31,-567,,,,
105,1008,-94,-535,,,,
105,693,0,-693,,,,
105,850,94,-661,,,,
105,913,31,-504,,,,
105,756,-94,-567,,,,
105,882,-63,-630,,,,
105,819,31,-504,,,,
105,661,63,-630,,,,
105,882,94,-693,,,,
105,882,-63,-567,,,,
105,913,-63,-504,,,,
105,850,0,-535,,,,
105,850,0,-630,,,,
105,1039,31,-567,,,,
105,724,-31,-630,,,,
105,882,0,-472,,,,
105,882,31,-693,,,,
105,819,63,-535,,,,
105,787,-31,-409,,,,
105,882,-31,-630,,,,
105,850,0,-630,,,,
105,1102,31,-756,,,,
105,567,31,-661,,,,
105,945,31,-598,,,,
105,756,31,-598,,,,
105,913,-63,-630,,,,
105,882,-94,-535,,,,
105,724,0,-441,,,,
105,882,0,-504,,,,
105,913,31,-630,,,,
105,913,-31,-693,,,,
105,850,0,-630,,,,
105,850,-31,-661,,,,
105,819,-31,-504,,,,
105,882,-31,-567,,,,
105,819,-63,-409,,,,
105,850,0,-535,,,,
105,882,0,-598,,,,
105,850,-63,-567,,,,
105,976,-63,-252,,,,
105,693,-31,-409,,,,
105,724,31,-598,,,,
105,1008,63,-661,,,,
105,850,-63,-630,,,,
105,850,-63,-598,,,,
105,756,-94,-567,,,,
105,850,63,-598,,,,
105,819,31,-409,,,,
105,787,31,-693,44,88,66,12
106,1071,0,-661,,,,
106,819,-94,-630,,,,
106,756,-94,-535,,,,
106,1039,-31,-724,,,,
106,976,-94,-504,,,,
106,756,0,-598,,,,
106,819,-63,-630,,,,
106,882,-31,-693,,,,
106,945,31,-535,,,,
106,724,-31,-693,,,,
106,976,-31,-504,,,,
106,976,-126,-630,,,,
106,567,31,-630,,,,
106,882,63,-535,,,,
106,819,63,-567,,,,
106,913,31,-378,,,,
106,913,-63,-504,,,,
106,819,-31,-409,,,,
106,661,0,-346,,,,
106,945,31,-661,,,,
106,1071,0,-630,,,,
106,787,31,-567,,,,
106,756,-31,-567,,,,
106,819,-63,-598,,,,
106,913,0,-378,,,,
106,850,94,-378,,,,
106,850,-31,-630,,,,
106,913,-94,-598,,,,
106,756,0,-504,,,,
106,787,63,-756,,,,
106,913,-63,-567,,,,
106,1039,31,-598,,,,
106,787,-31,-409,,,,
106,913,-31,-567,,,,
106,913,-31,-567,,,,
106,693,0,-283,,,,
106,724,94,-567,,,,
106,1102,31,-535,,,,
106,882,0,-661,,,,
106,850,-63,-441,,,,
106,693,-31,-346,,,,
106,787,63,-598,,,,
106,1008,63,-787,,,,
106,945,0,-441,,,,
106,630,-63,-630,,,,
106,882,-94,-567,,,,
106,976,-63,-504,,,,
106,882,0,-598,,,,
106,850,31,-630,,,,
106,976,31,-315,,,,
106,850,63,-567,,,,
106,882,31,-630,,,,
106,913,31,-630,,,,
106,882,-31,-598,,,,
106,913,-63,-535,,,,
106,850,-63,-472,,,,
106,913,0,-472,,,,
106,819,126,-535,,,,
106,756,-31,-504,,,,
106,913,-63,-567,,,,
106,913,-63,-504,,,,
106,913,-63,-409,,,,
106,850,-31,-630,,,,
106,882,-31,-346,,,,
106,661,-31,-567,,,,
106,1008,63,-504,,,,
106,945,-31,-504,,,,
106,756,-94,-535,,,,
106,787,-94,-567,,,,
106,1039,-157,-724,,,,
106,630,63,-535,,,,
106,1039,94,-630,,,,
106,819,63,-504,,,,
106,756,-63,-567,,,,
106,882,-126,-378,,,,
106,756,-63,-598,,,,
106,819,63,-535,,,,
106,945,126,-504,,,,
106,756,0,-535,,,,
106,850,-94,-693,,,,
106,1039,0,-630,,,,
106,819,-63,-567,,,,
106,724,-63,-504,,,,
106,913,-31,-661,,,,
106,1039,31,-661,,,,
106,756,-31,-661,,,,
106,819,0,-567,,,,
106,882,0,-598,,,,
106,850,-31,-504,,,,
106,819,-63,-409,,,,
106,850,0,-504,,,,
106,945,63,-598,,,,
106,787,-31,-661,,,,
106,819,-63,-693,,,,
106,787,31,-567,,,,
106,882,63,-535,,,,
106,787,-31,-787,,,,
106,1165,-126,-819,,,,
106,598,0,-535,,,,
106,913,31,-598,,,,
106,882,94,-535,,,,
106,787,-63,-630,,,,
106,850,-94,-598,,,,
106,850,-63,-535,,,,
106,945,-63,-567,,,,
106,882,0,-567,,,,
106,819,-63,-567,,,,
106,724,-31,-567,,,,
106,850,63,-567,,,,
106,976,0,-567,,,,
106,882,-94,-567,,,,
106,913,-63,-535,,,,
106,882,-31,-441,,,,
106,724,94,-567,,,,
106,976,-31,-504,,,,
106,850,-63,-535,,,,
106,787,-63,-567,,,,
106,976,-94,-504,,,,
106,787,-31,-567,,,,
106,850,-31,-441,,,,
106,882,-63,-535,,,,
106,819,-31,-504,,,,
106,913,0,-630,,,,
106,724,-31,-693,,,,
106,976,63,-598,,,,
106,882,0,-472,,,,
106,882,-63,-598,,,,
106,850,-94,-504,,,,
106,756,63,-535,,,,
106,1008,0,-504,,,,
106,819,-31,-598,,,,
106,850,31,-630,,,,
106,850,63,-472,,,,
106,850,-31,-661,,,,
106,945,-126,-472,,,,
106,882,-157,-441,,,,
106,693,-31,-630,,,,
106,1008,0,-630,,,,
106,756,63,-567,,,,
106,850,94,-535,,,,
106,819,31,-661,,,,
106,913,0,-504,,,,
106,787,63,-535,,,,
106,882,-31,-630,,,,
106,850,-63,-567,,,,
106,850,-31,-598,,,,
106,913,-31,-504,,,,
106,819,-63,-472,,,,
106,913,0,-724,,,,
106,976,-31,-567,,,,
106,787,-63,-567,,,,
106,945,-63,-598,,,,
106,787,-31,-598,,,,
106,850,31,-472,,,,
106,787,63,-567,36,70,59,4
107,945,-31,-504,,,,
107,913,-126,-535,,,,
107,850,-126,-504,,,,
107,756,-31,-535,,,,
107,913,63,-535,,,,
107,945,31,-535,,,,
107,882,-63,-504,,,,
107,850,-94,-441,,,,
107,913,-94,-504,,,,
107,787,-63,-661,,,,
107,945,-31,-472,,,,
107,945,0,-535,,,,
107,882,-63,-346,,,,
107,850,-126,-504,,,,
107,819,-31,-567,,,,
107,913,-63,-504,,,,
107,787,-63,-567,,,,
107,819,0,-504,,,,
107,850,31,-535,,,,
107,945,-94,-472,,,,
107,882,-157,-535,,,,
107,945,-63,-441,,,,
107,819,-63,-535,,,,
107,819,-31,-630,,,,
107,882,31,-567,,,,
107,850,31,-693,,,,
107,1039,-63,-346,,,,
107,630,-94,-598,,,,
107,756,-31,-504,,,,
107,945,63,-378,,,,
107,913,0,-504,,,,
107,882,-63,-567,,,,
107,756,-63,-598,,,,
107,882,31,-567,,,,
107,882,31,-567,,,,
107,882,0,-598,,,,
107,787,31,-567,,,,
107,850,0,-598,,,,
107,850,0,-598,,,,
107,850,-31,-567,,,,
107,819,31,-409,,,,
107,850,-63,-693,,,,
107,945,-94,-441,,,,
107,787,-31,-441,,,,
107,724,0,-504,,,,
107,882,0,-661,,,,
107,1039,-31,-504,,,,
107,787,0,-567,,,,
107,787,-94,-472,,,,
107,693,0,-598,,,,
107,1071,-31,-504,,,,
107,724,0,-598,,,,
107,913,-31,-567,,,,
107,913,-63,-661,,,,
107,882,-31,-598,,,,
107,756,31,-567,,,,
107,819,-31,-504,,,,
107,850,-31,-472,,,,
107,819,63,-441,,,,
107,756,31,-567,,,,
107,976,0,-472,,,,
107,882,0,-630,,,,
107,882,-31,-472,,,,
107,787,0,-693,,,,
107,787,31,-504,,,,
107,724,31,-567,,,,
107,913,63,-724,,,,
107,693,94,-598,,,,
107,756,31,-630,,,,
107,913,63,-567,,,,
107,819,0,-630,,,,
107,1039,-126,-598,,,,
107,945,-189,-567,,,,
107,787,0,-661,,,,
107,787,126,-567,,,,
107,693,189,-693,,,,
107,756,126,-693,,,,
107,756,31,-661,,,,
107,724,0,-504,,,,
107,945,-63,-504,,,,
107,693,-31,-630,,,,
107,913,31,-661,,,,
107,724,126,-724,,,,
107,945,0,-661,,,,
107,756,0,-567,,,,
107,850,-94,-598,,,,
107,787,0,-661,,,,
107,724,126,-661,,,,
107,724,126,-724,,,,
107,1039,31,-850,,,,
107,756,0,-535,,,,
107,850,-94,-724,,,,
107,882,-31,-598,,,,
107,787,63,-630,,,,
107,756,126,-630,,,,
107,913,126,-693,,,,
107,724,0,-567,,,,
107,787,-63,-567,,,,
107,819,63,-598,,,,
107,819,157,-598,,,,
107,787,94,-756,,,,
107,1008,0,-567,,,,
107,661,31,-598,,,,
107,913,126,-756,,,,
107,756,31,-472,,,,
107,787,-94,-598,,,,
107,913,63,-378,,,,
107,945,31,-567,,,,
107,787,31,-724,,,,
107,1354,-157,-693,,,,
107,724,-94,-567,,,,
107,819,63,-598,,,,
107,945,157,-567,,,,
107,850,31,-504,,,,
107,787,-63,-472,,,,
107,787,0,-598,,,,
107,882,126,-535,,,,
107,850,94,-472,,,,
107,850,-31,-598,,,,
107,1008,-94,-346,,,,
107,819,-31,-535,,,,
107,882,-63,-630,,,,
107,913,0,-724,,,,
107,1008,-31,-441,,,,
107,819,-94,-598,,,,
107,945,0,-535,,,,
107,976,31,-630,,,,
107,787,-31,-535,,,,
107,882,-63,-504,,,,
107,850,-31,-504,,,,
107,756,63,-567,,,,
107,819,63,-598,,,,
107,850,-31,-567,,,,
107,913,-63,-504,,,,
107,787,0,-661,,,,
107,850,-31,-598,,,,
107,945,-31,-535,,,,
107,913,-63,-567,,,,
107,850,-94,-535,,,,
107,882,-63,-598,,,,
107,850,94,-598,,,,
107,976,31,-472,,,,
107,756,0,-535,,,,
107,882,-31,-472,,,,
107,756,0,-567,,,,
107,850,-31,-535,,,,
107,882,31,-598,,,,
107,850,31,-567,,,,
107,976,0,-504,,,,
107,756,-31,-598,,,,
107,913,-31,-693,,,,
107,1008,-31,-630,,,,
107,724,-63,-661,,,,
107,850,-63,-630,,,,
107,850,-63,-630,6,13,9,2
108,882,63,-661,,,,
108,756,63,-535,,,,
108,787,94,-504,,,,
108,850,0,-787,,,,
108,1008,-157,-535,,,,
108,724,0,-567,,,,
108,882,-31,-693,,,,
108,819,-31,-567,,,,
108,850,-63,-504,,,,
108,850,63,-504,,,,
108,756,0,-598,,,,
108,850,-63,-472,,,,
108,756,-31,-567,,,,
108,850,-31,-567,,,,
108,819,0,-630,,,,
108,819,-31,-535,,,,
108,850,0,-567,,,,
108,787,0,-535,,,,
108,882,-63,-630,,,,
108,882,0,-567,,,,
108,882,-31,-598,,,,
108,787,0,-535,,,,
108,819,31,-504,,,,
108,1008,0,-535,,,,
108,693,-63,-504,,,,
108,913,-63,-535,,,,
108,882,-31,-472,,,,
108,598,0,-661,,,,
108,1039,63,-535,,,,
108,693,0,-598,,,,
108,850,-31,-535,,,,
108,882,0,-504,,,,
108,819,0,-535,,,,
108,882,0,-630,,,,
108,882,0,-598,,,,
108,945,0,-535,,,,
108,787,-31,-630,,,,
108,850,0,-598,,,,
108,850,0,-441,,,,
