Acc_x	Acc_y	Acc_z	Time	Total secs	
-0.25	-0.968994	0	03:29:17.200	12557	
-0.25	-0.968994	0.0307617	03:29:17.240	12557	
-0.25	-1	0.0307617	03:29:17.280	12557	
-0.25	-0.968994	0.0307617	03:29:17.320	12557	
-0.25	-1	0	03:29:17.360	12557	
-0.218994	-0.968994	0.0307617	03:29:17.400	12557	
-0.218994	-0.968994	0.0307617	03:29:17.440	12557	
-0.25	-1	0	03:29:17.480	12557	
-0.25	-1	0	03:29:17.520	12557	
-0.218994	-1	0.0307617	03:29:17.560	12557	
-0.218994	-1	0	03:29:17.600	12557	
-0.25	-1	0.0307617	03:29:17.640	12557	
-0.218994	-1	0	03:29:17.680	12557	
-0.218994	-1	0.0307617	03:29:17.720	12557	
-0.25	-1	0.0307617	03:29:17.760	12557	
-0.218994	-1	0.0307617	03:29:17.800	12557	
-0.25	-1	0	03:29:17.840	12557	
-0.218994	-1	0.0307617	03:29:17.880	12557	
-0.218994	-0.968994	0.0307617	03:29:17.920	12557	
-0.25	-1	0	03:29:17.960	12557	
-0.218994	-0.968994	0.0307617	03:29:18.000	12558	
-0.219971	-1	0	03:29:18.040	12558	
-0.247803	-1	0	03:29:18.080	12558	
-0.2229	-1	0	03:29:18.120	12558	
-0.25	-0.994873	0.00488281	03:29:18.160	12558	
-0.25	-0.974854	0.0307617	03:29:18.200	12558	
-0.24292	-0.99292	0.0307617	03:29:18.240	12558	
-0.218994	-0.977783	0.0229492	03:29:18.280	12558	
-0.218994	-1	0.00976562	03:29:18.320	12558	
-0.22998	-0.98877	0.0197754	03:29:18.360	12558	
-0.237793	-0.981934	0.0129395	03:29:18.400	12558	
-0.23291	-1	0.0307617	03:29:18.440	12558	
-0.25	-1	0.0307617	03:29:18.480	12558	
-0.25	-1	0.0307617	03:29:18.520	12558	
-0.23291	-1	0.013916	03:29:18.560	12558	
-0.218994	-1	0.0187988	03:29:18.600	12558	
-0.218994	-0.97998	0.0307617	03:29:18.640	12558	
-0.23999	-0.968994	0.0307617	03:29:18.680	12558	
-0.227783	-0.991943	0.0307617	03:29:18.720	12558	
-0.24292	-1	0.0078125	03:29:18.760	12558	
-0.224854	-1	0.0249023	03:29:18.800	12558	
-0.218994	-0.973877	0.00488281	03:29:18.840	12558	
-0.218994	-0.968994	0.027832	03:29:18.880	12558	
-0.218994	-0.997803	0.0307617	03:29:18.920	12558	
-0.25	-1	0	03:29:18.960	12558	
-0.25	-1	0.0307617	03:29:19.000	12559	
-0.25	-0.968994	0.0307617	03:29:19.040	12559	
-0.25	-1	0.0307617	03:29:19.080	12559	
-0.25	-0.968994	0.0307617	03:29:19.120	12559	
-0.218994	-1	0.0307617	03:29:19.160	12559	
-0.218994	-1	0.0307617	03:29:19.200	12559	
-0.25	-0.968994	0.0307617	03:29:19.240	12559	
-0.25	-1	0.0307617	03:29:19.280	12559	
-0.218994	-0.968994	0.0307617	03:29:19.320	12559	
-0.25	-0.968994	0.0307617	03:29:19.360	12559	
-0.25	-0.968994	0	03:29:19.400	12559	
-0.218994	-1	0.0307617	03:29:19.440	12559	
-0.218994	-1	0.0307617	03:29:19.480	12559	
-0.280762	-1	0.0307617	03:29:19.520	12559	
-0.218994	-0.968994	0	03:29:19.560	12559	
-0.25	-1	0.0307617	03:29:19.600	12559	
-0.218994	-0.968994	0.0307617	03:29:19.640	12559	
-0.218994	-1	0.0307617	03:29:19.680	12559	
-0.218994	-1	0.0307617	03:29:19.720	12559	
-0.218994	-1	0.0307617	03:29:19.760	12559	
-0.25	-1	0.0307617	03:29:19.800	12559	
-0.25	-0.968994	0.0307617	03:29:19.840	12559	
-0.25	-1	0.0307617	03:29:19.880	12559	
-0.25	-0.968994	0	03:29:19.920	12559	
-0.25	-0.968994	0.0307617	03:29:19.960	12559	
-0.25	-1	0	03:29:20.000	12560	
-0.248779	-0.968994	0.0307617	03:29:20.040	12560	
-0.220947	-0.971924	0.0307617	03:29:20.080	12560	
-0.25	-1	0.0307617	03:29:20.120	12560	
-0.25	-0.994873	0.0258789	03:29:20.160	12560	
-0.25	-0.968994	0.00585938	03:29:20.200	12560	
-0.24292	-0.976807	0.0307617	03:29:20.240	12560	
-0.227783	-0.991943	0.0307617	03:29:20.280	12560	
-0.25	-0.97876	0.0307617	03:29:20.320	12560	
-0.23877	-0.98877	0.0307617	03:29:20.360	12560	
-0.230957	-0.981934	0.0307617	03:29:20.400	12560	
-0.25	-1	0.0178223	03:29:20.440	12560	
-0.234863	-0.984863	0.0148926	03:29:20.480	12560	
-0.234863	-0.984863	0.0307617	03:29:20.520	12560	
-0.23291	-1	0.013916	03:29:20.560	12560	
-0.237793	-0.981934	0.0187988	03:29:20.600	12560	
-0.22998	-0.98877	0.0307617	03:29:20.640	12560	
-0.23999	-1	0.0307617	03:29:20.680	12560	
-0.25	-0.977783	0.0307617	03:29:20.720	12560	
-0.22583	-0.99292	0.0307617	03:29:20.760	12560	
-0.193848	-0.974854	0.00585938	03:29:20.800	12560	
-0.23999	-0.994873	0.0258789	03:29:20.840	12560	
-0.25	-0.9729	0.00390625	03:29:20.880	12560	
-0.220947	-0.997803	0.0288086	03:29:20.920	12560	
-0.218994	-1	0	03:29:20.960	12560	
-0.218994	-0.968994	0.0307617	03:29:21.000	12561	
-0.218994	-0.968994	0.0307617	03:29:21.040	12561	
-0.25	-1	0.0307617	03:29:21.080	12561	
-0.187988	-0.968994	0	03:29:21.120	12561	
-0.218994	-1	0.0307617	03:29:21.160	12561	
-0.25	-0.968994	0.0307617	03:29:21.200	12561	
-0.218994	-1	0.0307617	03:29:21.240	12561	
-0.218994	-1	0.0307617	03:29:21.280	12561	
-0.25	-0.968994	0.0307617	03:29:21.320	12561	
-0.218994	-1	0.0307617	03:29:21.360	12561	
-0.25	-1	0.0307617	03:29:21.400	12561	
-0.25	-0.968994	0.0307617	03:29:21.440	12561	
-0.218994	-1	0.0307617	03:29:21.480	12561	
-0.218994	-1	0.0307617	03:29:21.520	12561	
-0.25	-0.968994	0.0307617	03:29:21.560	12561	
-0.218994	-1	0.0307617	03:29:21.600	12561	
-0.218994	-1	0.0307617	03:29:21.640	12561	
-0.218994	-1	0.0307617	03:29:21.680	12561	
-0.218994	-0.968994	0.0307617	03:29:21.720	12561	
-0.218994	-1	0	03:29:21.760	12561	
-0.218994	-0.968994	0.0307617	03:29:21.800	12561	
-0.218994	-0.968994	0.0307617	03:29:21.840	12561	
-0.218994	-0.968994	0	03:29:21.880	12561	
-0.218994	-0.968994	0	03:29:21.920	12561	
-0.25	-0.968994	0	03:29:21.960	12561	
-0.25	-0.968994	0.0307617	03:29:22.000	12562	
-0.218994	-0.998779	0.0307617	03:29:22.040	12562	
-0.220947	-0.971924	0.0307617	03:29:22.080	12562	
-0.25	-1	0.0307617	03:29:22.120	12562	
-0.244873	-0.994873	0.0258789	03:29:22.159	12562	
-0.224854	-0.968994	0.00585938	03:29:22.200	12562	
-0.24292	-0.976807	0.0307617	03:29:22.239	12562	
-0.227783	-0.991943	0.0307617	03:29:22.280	12562	
-0.23999	-0.968994	0.0307617	03:29:22.320	12562	
-0.22998	-0.97998	0.0307617	03:29:22.360	12562	
-0.237793	-0.987793	0.0307617	03:29:22.400	12562	
-0.23291	-0.98291	0.0307617	03:29:22.439	12562	
-0.25	-1	0.0307617	03:29:22.480	12562	
-0.233887	-1	0.0148926	03:29:22.519	12562	
-0.23584	-1	0.0178223	03:29:22.560	12562	
-0.25	-0.981934	0.0129395	03:29:22.600	12562	
-0.25	-0.98877	0.0197754	03:29:22.640	12562	
-0.25	-0.97876	0.0307617	03:29:22.680	12562	
-0.227783	-0.991943	0.0307617	03:29:22.720	12562	
-0.218994	-1	0.0307617	03:29:22.760	12562	
-0.218994	-1	0.0307617	03:29:22.800	12562	
-0.218994	-0.973877	0.0307617	03:29:22.840	12562	
-0.218994	-0.968994	0.00390625	03:29:22.879	12562	
-0.247803	-0.968994	0.0288086	03:29:22.920	12562	
-0.25	-1	0.0307617	03:29:22.960	12562	
-0.218994	-0.968994	0.0307617	03:29:23.000	12563	
-0.218994	-1	0.0307617	03:29:23.040	12563	
-0.25	-1	0	03:29:23.080	12563	
-0.218994	-0.968994	0	03:29:23.120	12563	
-0.218994	-0.968994	0.0307617	03:29:23.160	12563	
-0.218994	-0.968994	0.0307617	03:29:23.200	12563	
-0.25	-1	0.0307617	03:29:23.239	12563	
-0.25	-0.968994	0.0307617	03:29:23.280	12563	
-0.218994	-0.968994	0	03:29:23.320	12563	
-0.25	-1	0.0307617	03:29:23.360	12563	
-0.218994	-1	0.0307617	03:29:23.400	12563	
-0.25	-0.968994	0.0307617	03:29:23.440	12563	
-0.25	-0.968994	0.0307617	03:29:23.480	12563	
-0.218994	-0.968994	0	03:29:23.519	12563	
-0.25	-0.968994	0.0307617	03:29:23.560	12563	
-0.25	-0.968994	0	03:29:23.600	12563	
-0.25	-0.968994	0.0307617	03:29:23.640	12563	
-0.25	-0.968994	0	03:29:23.680	12563	
-0.218994	-1	0.0307617	03:29:23.720	12563	
-0.25	-0.968994	0	03:29:23.760	12563	
-0.25	-0.968994	0.0307617	03:29:23.800	12563	
-0.25	-0.968994	0.0307617	03:29:23.840	12563	
-0.218994	-1	0.0307617	03:29:23.879	12563	
-0.25	-0.968994	0.0307617	03:29:23.920	12563	
-0.218994	-1	0.0307617	03:29:23.960	12563	
-0.218994	-0.968994	0	03:29:24.000	12564	
-0.219971	-0.968994	0.0307617	03:29:24.040	12564	
-0.25	-0.968994	0.0307617	03:29:24.080	12564	
-0.25	-0.9729	0.0307617	03:29:24.120	12564	
-0.244873	-0.994873	0.0307617	03:29:24.160	12564	
-0.218994	-0.974854	0.0307617	03:29:24.200	12564	
-0.22583	-1	0.0307617	03:29:24.239	12564	
-0.240967	-1	0.0307617	03:29:24.280	12564	
-0.218994	-0.98999	0.0307617	03:29:24.320	12564	
-0.218994	-0.97998	0.0307617	03:29:24.360	12564	
-0.218994	-1	0.0307617	03:29:24.400	12564	
-0.218994	-0.986816	0.0307617	03:29:24.440	12564	
-0.233887	-0.983887	0.0307617	03:29:24.480	12564	
-0.233887	-0.983887	0.0307617	03:29:24.519	12564	
-0.218994	-0.986816	0.0307617	03:29:24.560	12564	
-0.237793	-0.981934	0.0307617	03:29:24.600	12564	
-0.25	-0.98877	0.0307617	03:29:24.640	12564	
-0.25	-0.97876	0.0307617	03:29:24.680	12564	
-0.25	-0.968994	0.0307617	03:29:24.720	12564	
-0.25	-0.99292	0.0307617	03:29:24.760	12564	
-0.25	-0.974854	0.0307617	03:29:24.800	12564	
-0.223877	-0.968994	0.0307617	03:29:24.840	12564	
-0.218994	-0.968994	0.0307617	03:29:24.879	12564	
-0.218994	-0.997803	0.0307617	03:29:24.920	12564	
-0.25	-0.968994	0.0307617	03:29:24.960	12564	
-0.25	-0.968994	0.0307617	03:29:25.000	12565	
-0.25	-1	0.0307617	03:29:25.040	12565	
-0.218994	-1	0.0307617	03:29:25.080	12565	
-0.25	-1	0.0307617	03:29:25.120	12565	
-0.218994	-1	0.0307617	03:29:25.160	12565	
-0.218994	-1	0.0307617	03:29:25.200	12565	
-0.25	-1	0.0307617	03:29:25.239	12565	
-0.25	-1	0.0307617	03:29:25.280	12565	
-0.25	-0.968994	0.0307617	03:29:25.320	12565	
-0.25	-1	0.0307617	03:29:25.360	12565	
-0.218994	-1	0.0307617	03:29:25.400	12565	
-0.25	-0.968994	0	03:29:25.440	12565	
-0.218994	-1	0.0307617	03:29:25.480	12565	
-0.25	-1	0.0307617	03:29:25.519	12565	
-0.25	-0.968994	0.0307617	03:29:25.560	12565	
-0.25	-0.968994	0.0307617	03:29:25.600	12565	
-0.25	-1	0.0307617	03:29:25.640	12565	
-0.218994	-0.968994	0.0307617	03:29:25.680	12565	
-0.25	-0.968994	0.0307617	03:29:25.720	12565	
-0.25	-1	0.0307617	03:29:25.760	12565	
-0.25	-1	0.0307617	03:29:25.800	12565	
-0.218994	-0.968994	0.0307617	03:29:25.840	12565	
-0.25	-1	0	03:29:25.879	12565	
-0.25	-0.968994	0.0307617	03:29:25.920	12565	
-0.218994	-1	0.0307617	03:29:25.960	12565	
-0.218994	-0.968994	0.0307617	03:29:26.000	12566	
-0.248779	-0.968994	0.0307617	03:29:26.040	12566	
-0.218994	-0.971924	0.0307617	03:29:26.080	12566	
-0.2229	-1	0.027832	03:29:26.120	12566	
-0.25	-0.994873	0.00488281	03:29:26.160	12566	
-0.25	-0.968994	0.0307617	03:29:26.200	12566	
-0.24292	-0.976807	0.0307617	03:29:26.239	12566	
-0.227783	-1	0.0307617	03:29:26.280	12566	
-0.23999	-0.98999	0.0307617	03:29:26.320	12566	
-0.218994	-0.97998	0.0197754	03:29:26.360	12566	
-0.218994	-1	0.0129395	03:29:26.400	12566	
-0.23291	-1	0.0307617	03:29:26.440	12566	
-0.234863	-0.969971	0.0307617	03:29:26.480	12566	
-0.234863	-0.969971	0.0148926	03:29:26.519	12566	
-0.25	-0.98291	0.0178223	03:29:26.560	12566	
-0.25	-0.987793	0.0129395	03:29:26.600	12566	
-0.25	-0.97998	0.0197754	03:29:26.640	12566	
-0.25	-0.98999	0.0307617	03:29:26.680	12566	
-0.227783	-0.954834	0.00878906	03:29:26.720	12566	
-0.24292	-0.961914	0.0239258	03:29:26.760	12566	
-0.224854	-0.968994	0.00585938	03:29:26.800	12566	
-0.218994	-0.994873	0.0258789	03:29:26.840	12566	
-0.218994	-1	0.0307617	03:29:26.879	12566	
-0.218994	-1	0.0598145	03:29:26.920	12566	
-0.218994	-1	0	03:29:26.960	12566	
-0.25	-0.968994	0	03:29:27.000	12567	
-0.25	-0.968994	0.0307617	03:29:27.040	12567	
-0.25	-1	0.0307617	03:29:27.080	12567	
-0.218994	-0.968994	0	03:29:27.120	12567	
-0.218994	-1	0.0307617	03:29:27.160	12567	
-0.25	-0.968994	0.0307617	03:29:27.200	12567	
-0.218994	-0.937988	0	03:29:27.239	12567	
-0.25	-1	0	03:29:27.280	12567	
-0.25	-0.968994	0.0307617	03:29:27.320	12567	
-0.25	-0.968994	0.0307617	03:29:27.360	12567	
-0.218994	-0.968994	0.0307617	03:29:27.400	12567	
-0.25	-1	0	03:29:27.440	12567	
-0.25	-1.03198	0	03:29:27.480	12567	
-0.25	-0.968994	0	03:29:27.519	12567	
-0.25	-1	0	03:29:27.560	12567	
-0.218994	-0.968994	0.0307617	03:29:27.600	12567	
-0.25	-1	0.0307617	03:29:27.640	12567	
-0.218994	-1	0.0307617	03:29:27.680	12567	
-0.25	-0.968994	0.0307617	03:29:27.720	12567	
-0.25	-0.968994	0.0307617	03:29:27.760	12567	
-0.218994	-0.968994	0	03:29:27.800	12567	
-0.25	-1	0	03:29:27.840	12567	
-0.25	-0.968994	0.0307617	03:29:27.879	12567	
-0.218994	-1	0.0307617	03:29:27.920	12567	
-0.25	-1	0	03:29:27.960	12567	
-0.25	-0.968994	0	03:29:28.000	12568	
-0.25	-1	0.0297852	03:29:28.040	12568	
-0.247803	-0.997803	0.00292969	03:29:28.080	12568	
-0.218994	-0.968994	0.0307617	03:29:28.120	12568	
-0.223877	-0.973877	0.0307617	03:29:28.160	12568	
-0.25	-1	0.0307617	03:29:28.200	12568	
-0.25	-0.99292	0.0307617	03:29:28.239	12568	
-0.240967	-0.977783	0.0307617	03:29:28.280	12568	
-0.22876	-0.98999	0.0307617	03:29:28.320	12568	
-0.25	-0.97998	0.0307617	03:29:28.360	12568	
-0.25	-0.987793	0.0307617	03:29:28.400	12568	
-0.23584	-0.98291	0.0307617	03:29:28.440	12568	
-0.233887	-0.984863	0.0307617	03:29:28.480	12568	
-0.25	-0.968994	0.0307617	03:29:28.519	12568	
-0.23291	-0.968994	0.0307617	03:29:28.560	12568	
-0.218994	-0.987793	0.0307617	03:29:28.600	12568	
-0.218994	-1	0.0109863	03:29:28.640	12568	
-0.218994	-1	0.0209961	03:29:28.680	12568	
-0.240967	-0.977783	0.0307617	03:29:28.720	12568	
-0.25	-0.968994	0.0307617	03:29:28.760	12568	
-0.25	-0.993896	0.00585938	03:29:28.800	12568	
-0.223877	-0.973877	0.0258789	03:29:28.840	12568	
-0.24585	-0.996826	0.0307617	03:29:28.879	12568	
-0.25	-1	0.0307617	03:29:28.920	12568	
-0.218994	-1	0.0307617	03:29:28.960	12568	
-0.218994	-1	0.0307617	03:29:29.000	12569	
-0.25	-0.968994	0	03:29:29.040	12569	
-0.218994	-0.968994	0	03:29:29.080	12569	
-0.218994	-1	0	03:29:29.120	12569	
-0.25	-1	0	03:29:29.160	12569	
-0.25	-0.968994	0	03:29:29.200	12569	
-0.25	-1	0.0307617	03:29:29.239	12569	
-0.218994	-0.968994	0.0307617	03:29:29.280	12569	
-0.25	-0.968994	0.0307617	03:29:29.320	12569	
-0.25	-1	0.0307617	03:29:29.360	12569	
-0.25	-0.968994	0	03:29:29.400	12569	
-0.25	-1	0.0307617	03:29:29.440	12569	
-0.218994	-0.968994	0	03:29:29.480	12569	
-0.25	-0.968994	0.0307617	03:29:29.519	12569	
-0.218994	-0.968994	0.0307617	03:29:29.560	12569	
-0.218994	-1	0.0307617	03:29:29.600	12569	
-0.25	-0.968994	0.0307617	03:29:29.640	12569	
-0.25	-1	0.0307617	03:29:29.680	12569	
-0.25	-0.968994	0	03:29:29.720	12569	
-0.218994	-0.968994	0	03:29:29.760	12569	
-0.218994	-0.968994	0.0307617	03:29:29.800	12569	
-0.25	-0.968994	0.0307617	03:29:29.840	12569	
-0.218994	-0.968994	0.0307617	03:29:29.879	12569	
-0.25	-0.968994	0	03:29:29.920	12569	
-0.25	-1	0.0307617	03:29:29.960	12569	
-0.218994	-0.968994	0.0307617	03:29:30.000	12570	
-0.188965	-0.998779	0.0307617	03:29:30.040	12570	
-0.220947	-0.973877	0.0307617	03:29:30.080	12570	
-0.25	-1.02783	0.027832	03:29:30.120	12570	
-0.254883	-1	0.00488281	03:29:30.160	12570	
-0.274902	-1	0.0249023	03:29:30.200	12570	
-0.24292	-1	0	03:29:30.239	12570	
-0.227783	-0.991943	0	03:29:30.280	12570	
-0.23999	-0.97876	0	03:29:30.320	12570	
-0.218994	-1	0.0109863	03:29:30.360	12570	
-0.230957	-0.974854	0.0187988	03:29:30.400	12570	
-0.25	-0.964844	0	03:29:30.440	12570	
-0.25	-1	0	03:29:30.480	12570	
-0.25	-0.983887	0	03:29:30.519	12570	
-0.25	-0.968994	0	03:29:30.560	12570	
-0.25	-0.987793	0	03:29:30.600	12570	
-0.25	-0.97998	0	03:29:30.640	12570	
-0.25	-0.968994	0	03:29:30.680	12570	
-0.25	-0.991943	0	03:29:30.720	12570	
-0.22583	-0.952881	0	03:29:30.760	12570	
-0.243896	-0.987793	0	03:29:30.800	12570	
-0.25	-0.973877	0	03:29:30.840	12570	
-0.25	-0.968994	0	03:29:30.879	12570	
-0.25	-0.997803	0.0288086	03:29:30.920	12570	
-0.25	-1	0	03:29:30.960	12570	
-0.280762	-1	0.0307617	03:29:31.000	12571	
-0.25	-0.968994	0	03:29:31.040	12571	
-0.280762	-0.968994	0	03:29:31.080	12571	
-0.280762	-1.03198	0	03:29:31.120	12571	
-0.25	-0.937988	0	03:29:31.160	12571	
-0.25	-1	0	03:29:31.200	12571	
-0.25	-0.968994	0.0307617	03:29:31.239	12571	
-0.25	-0.968994	0.0307617	03:29:31.280	12571	
-0.25	-1	0.0307617	03:29:31.320	12571	
-0.25	-0.968994	0	03:29:31.360	12571	
-0.25	-1	0.0307617	03:29:31.400	12571	
-0.25	-1	0.0307617	03:29:31.440	12571	
-0.25	-0.968994	0.0307617	03:29:31.480	12571	
-0.25	-1	0	03:29:31.519	12571	
-0.25	-1	0.0307617	03:29:31.560	12571	
-0.218994	-1	0.0307617	03:29:31.600	12571	
-0.25	-1	0.0307617	03:29:31.640	12571	
-0.25	-1.03198	0.0307617	03:29:31.680	12571	
-0.218994	-0.968994	0	03:29:31.720	12571	
-0.280762	-1	0.0307617	03:29:31.760	12571	
-0.25	-0.968994	0.0307617	03:29:31.800	12571	
-0.218994	-0.968994	0.0307617	03:29:31.840	12571	
-0.218994	-0.968994	0.0629883	03:29:31.879	12571	
-0.25	-0.968994	0	03:29:31.920	12571	
-0.280762	-1.03198	0.0307617	03:29:31.960	12571	
-0.25	-0.968994	0.0307617	03:29:32.000	12572	
-0.25	-0.971924	0.0307617	03:29:32.040	12572	
-0.25	-1.02197	0.0288086	03:29:32.080	12572	
-0.253906	-0.917969	-0.00390625	03:29:32.120	12572	
-0.260986	-1.01489	-0.0158691	03:29:32.160	12572	
-0.180908	-1.06885	0.0688477	03:29:32.200	12572	
-0.273926	-0.946777	0.0939941	03:29:32.240	12572	
-0.258789	-0.901855	0.0939941	03:29:32.280	12572	
-0.270996	-0.97876	0.0839844	03:29:32.320	12572	
-0.260986	-1	0.0507812	03:29:32.360	12572	
-0.255859	-1	0.0307617	03:29:32.400	12572	
-0.218994	-0.986816	0.0307617	03:29:32.440	12572	
-0.233887	-0.968994	0.0307617	03:29:32.480	12572	
-0.25	-0.952881	0.0148926	03:29:32.520	12572	
-0.23291	-1.00781	0.0349121	03:29:32.560	12572	
-0.218994	-1.00684	0.0439453	03:29:32.600	12572	
-0.23877	-0.98877	0.0507812	03:29:32.640	12572	
-0.22876	-0.957764	0.0197754	03:29:32.680	12572	
-0.240967	-0.959961	0	03:29:32.720	12572	
-0.25	-0.968994	0.0239258	03:29:32.760	12572	
-0.224854	-0.968994	0.00585938	03:29:32.800	12572	
-0.218994	-0.968994	0	03:29:32.840	12572	
-0.24585	-1.02393	0.027832	03:29:32.880	12572	
-0.220947	-0.973877	0.0307617	03:29:32.920	12572	
-0.218994	-0.968994	0.0629883	03:29:32.960	12572	
-0.25	-1	0.0307617	03:29:33.000	12573	
-0.25	-0.968994	0	03:29:33.040	12573	
-0.25	-0.968994	0	03:29:33.080	12573	
-0.25	-0.968994	-0.0307617	03:29:33.120	12573	
-0.25	-0.968994	0	03:29:33.160	12573	
-0.218994	-0.968994	0.0307617	03:29:33.200	12573	
-0.218994	-1	0	03:29:33.240	12573	
-0.280762	-0.968994	0	03:29:33.280	12573	
-0.25	-0.968994	0	03:29:33.320	12573	
-0.187988	-0.968994	0.0307617	03:29:33.360	12573	
-0.218994	-0.968994	-0.0307617	03:29:33.400	12573	
-0.25	-0.968994	0.0307617	03:29:33.440	12573	
-0.25	-0.968994	-0.0307617	03:29:33.480	12573	
-0.218994	-1.03198	0.0629883	03:29:33.520	12573	
-0.218994	-0.968994	0	03:29:33.560	12573	
-0.25	-0.968994	0	03:29:33.600	12573	
-0.218994	-1	0.0307617	03:29:33.640	12573	
-0.218994	-0.968994	0	03:29:33.680	12573	
-0.218994	-0.968994	0	03:29:33.720	12573	
-0.218994	-1	0	03:29:33.760	12573	
-0.25	-0.968994	0	03:29:33.800	12573	
-0.25	-1	0.0307617	03:29:33.840	12573	
-0.25	-0.906982	-0.0307617	03:29:33.880	12573	
-0.25	-1	0.0629883	03:29:33.920	12573	
-0.218994	-0.937988	0	03:29:33.960	12573	
-0.343994	-1.09399	0.125	03:29:34.000	12574	
-0.217773	-0.912842	0.060791	03:29:34.040	12574	
-0.192871	-1.05298	0.0288086	03:29:34.080	12574	
-0.24585	-0.944824	0.00390625	03:29:34.120	12574	
-0.223877	-1.00488	0.0258789	03:29:34.160	12574	
-0.243896	-1.01294	-0.00585938	03:29:34.200	12574	
-0.233887	-0.959961	-0.0158691	03:29:34.240	12574	
-0.272949	-1.00488	0.013916	03:29:34.280	12574	
-0.219971	-0.967773	-0.0209961	03:29:34.320	12574	
-0.178955	-0.986816	0.0109863	03:29:34.360	12574	
-0.230957	-0.943848	0.0187988	03:29:34.400	12574	
-0.23584	-1.04199	0.027832	03:29:34.440	12574	
-0.248779	-1.04883	0.0478516	03:29:34.480	12574	
-0.248779	-0.983887	-0.000976562	03:29:34.520	12574	
-0.253906	-1.02197	-0.013916	03:29:34.560	12574	
-0.224854	-0.987793	0	03:29:34.600	12574	
-0.247803	-1.07788	0.119873	03:29:34.640	12574	
-0.23877	-0.986816	0.0808105	03:29:34.680	12574	
-0.218994	-0.973877	0.0307617	03:29:34.720	12574	
-0.218994	-0.976807	0.0078125	03:29:34.760	12574	
-0.218994	-0.993896	0	03:29:34.800	12574	
-0.218994	-0.973877	0.0258789	03:29:34.840	12574	
-0.218994	-0.968994	0.00390625	03:29:34.880	12574	
-0.218994	-0.968994	-0.0288086	03:29:34.920	12574	
-0.218994	-0.937988	0	03:29:34.960	12574	
-0.25	-0.968994	0.0307617	03:29:35.000	12575	
-0.218994	-0.998779	0.00292969	03:29:35.040	12575	
-0.220947	-0.973877	0.0629883	03:29:35.080	12575	
-0.24585	-1.01685	0.0507812	03:29:35.120	12575	
-0.223877	-0.921875	-0.0209961	03:29:35.160	12575	
-0.25	-1.00684	0.0307617	03:29:35.200	12575	
-0.234863	-1.02393	0.0158691	03:29:35.240	12575	
-0.204834	-0.98291	-0.0488281	03:29:35.280	12575	
-0.23999	-0.957764	-0.0739746	03:29:35.320	12575	
-0.22998	-1	-0.0197754	03:29:35.360	12575	
-0.237793	-0.987793	0	03:29:35.400	12575	
-0.218994	-0.968994	0	03:29:35.440	12575	
-0.218994	-0.983887	0	03:29:35.480	12575	
-0.218994	-0.983887	-0.0158691	03:29:35.520	12575	
-0.23584	-0.986816	-0.013916	03:29:35.560	12575	
-0.212891	-0.981934	0	03:29:35.600	12575	
-0.207764	-0.968994	0	03:29:35.640	12575	
-0.218994	-1.01196	0	03:29:35.680	12575	
-0.218994	-1.00879	0	03:29:35.720	12575	
-0.218994	-0.976807	0.0239258	03:29:35.760	12575	
-0.218994	-0.968994	0.00585938	03:29:35.800	12575	
-0.244873	-0.994873	0	03:29:35.840	12575	
-0.25	-1	-0.027832	03:29:35.880	12575	
-0.220947	-1	-0.00292969	03:29:35.920	12575	
-0.25	-1.03198	0.0629883	03:29:35.960	12575	
-0.218994	-0.968994	0.0307617	03:29:36.000	12576	
-0.218994	-1	0.0307617	03:29:36.040	12576	
-0.218994	-1	0	03:29:36.080	12576	
-0.25	-0.968994	0	03:29:36.120	12576	
-0.218994	-1	0.0307617	03:29:36.160	12576	
-0.280762	-1.03198	0.0629883	03:29:36.200	12576	
-0.187988	-0.937988	0	03:29:36.240	12576	
-0.218994	-1	0	03:29:36.280	12576	
-0.25	-1	0	03:29:36.320	12576	
-0.218994	-1	0	03:29:36.360	12576	
-0.187988	-1	0	03:29:36.400	12576	
-0.218994	-0.968994	0.0307617	03:29:36.440	12576	
-0.218994	-1	0.0307617	03:29:36.480	12576	
-0.25	-1	0	03:29:36.520	12576	
-0.218994	-1	0	03:29:36.560	12576	
-0.25	-1	0	03:29:36.600	12576	
-0.218994	-0.968994	0.0307617	03:29:36.640	12576	
-0.218994	-0.968994	0	03:29:36.680	12576	
-0.25	-1	0	03:29:36.720	12576	
-0.218994	-1	0	03:29:36.760	12576	
-0.218994	-1	0	03:29:36.800	12576	
-0.218994	-1	0	03:29:36.840	12576	
-0.218994	-0.968994	0.0307617	03:29:36.880	12576	
-0.25	-0.968994	0	03:29:36.920	12576	
-0.25	-0.968994	0	03:29:36.960	12576	
-0.218994	-1	0	03:29:37.000	12577	
-0.218994	-0.969971	0.0297852	03:29:37.040	12577	
-0.218994	-1	0.00292969	03:29:37.080	12577	
-0.218994	-1.00391	0.0307617	03:29:37.120	12577	
-0.218994	-1.02197	0.0258789	03:29:37.160	12577	
-0.224854	-0.974854	0	03:29:37.200	12577	
-0.24292	-1	0	03:29:37.240	12577	
-0.218994	-0.991943	0.00878906	03:29:37.280	12577	
-0.208984	-0.968994	0.0307617	03:29:37.320	12577	
-0.198975	-0.97998	0.0197754	03:29:37.360	12577	
